,date,category,price,quantity,city
3204,2023-04-26,clothes,119,5,Moscow
3205,2023-06-05,electronics,1683,3,Warsaw
3206,2023-08-03,books,31,1,Warsaw
3207,2023-06-02,electronics,1141,5,Berlin
3208,2023-06-26,toys,43,2,Berlin
3209,2023-05-11,electronics,1000,2,Moscow
3210,2023-07-07,home,397,2,Berlin
3211,2023-08-02,electronics,1446,5,Berlin
3212,2023-06-18,home,401,4,Berlin
3213,2023-04-10,home,227,4,Warsaw
3214,2023-04-15,home,197,4,Moscow
3215,2023-05-12,toys,104,3,Warsaw
3216,2023-07-02,electronics,1409,5,Praga
3217,2023-04-17,electronics,614,2,Warsaw
3218,2023-04-09,toys,47,3,Praga
3219,2023-07-23,books,26,4,Minsk
3220,2023-05-06,clothes,192,1,Minsk
3221,2023-05-06,electronics,240,3,Praga
3222,2023-05-18,clothes,156,3,Praga
3223,2023-05-21,toys,146,5,Warsaw
3224,2023-07-06,books,19,3,Praga
3225,2023-07-28,books,17,5,Moscow
3226,2023-07-04,books,26,1,Minsk
3227,2023-06-09,toys,25,2,Minsk
3228,2023-06-13,home,81,2,Praga
3229,2023-06-19,home,499,4,Berlin
3230,2023-06-07,clothes,161,4,Berlin
3231,2023-08-28,home,300,1,Praga
3232,2023-06-16,home,343,2,Moscow
3233,2023-07-25,books,38,4,Berlin
3234,2023-04-06,books,12,3,Praga
3235,2023-09-01,clothes,40,5,Moscow
3236,2023-06-14,electronics,1535,4,Moscow
3237,2023-06-27,clothes,65,1,Warsaw
3238,2023-04-03,clothes,62,2,Moscow
3239,2023-05-22,toys,129,1,Berlin
3240,2023-06-13,toys,55,5,Berlin
3241,2023-08-03,clothes,67,5,Praga
3242,2023-06-04,clothes,103,1,Praga
3243,2023-05-22,clothes,50,4,Moscow
3244,2023-06-15,home,210,4,Minsk
3245,2023-08-20,toys,80,2,Warsaw
3246,2023-06-28,clothes,27,2,Minsk
3247,2023-06-11,books,13,3,Moscow
3248,2023-06-07,books,6,3,Moscow
3249,2023-09-03,home,450,2,Minsk
3250,2023-08-16,home,101,3,Warsaw
3251,2023-07-24,electronics,1268,1,Minsk
3252,2023-05-27,electronics,492,4,Praga
3253,2023-06-05,electronics,1137,3,Berlin
3254,2023-06-29,home,349,3,Praga
3255,2023-05-20,home,422,1,Berlin
3256,2023-04-14,home,87,5,Moscow
3257,2023-04-16,books,39,2,Warsaw
3258,2023-09-29,home,429,1,Minsk
3259,2023-09-18,books,43,5,Warsaw
3260,2023-05-12,electronics,1701,1,Minsk
3261,2023-07-19,electronics,461,4,Praga
3262,2023-04-22,electronics,779,1,Praga
3263,2023-06-07,clothes,198,1,Minsk
3264,2023-04-19,clothes,120,4,Warsaw
3265,2023-06-05,toys,143,2,Minsk
3266,2023-09-14,toys,22,5,Moscow
3267,2023-06-12,toys,39,3,Praga
3268,2023-08-25,clothes,119,2,Moscow
3269,2023-08-22,clothes,21,1,Praga
3270,2023-05-24,toys,67,3,Praga
3271,2023-08-31,toys,45,4,Berlin
3272,2023-07-21,home,377,2,Moscow
3273,2023-04-18,toys,146,5,Moscow
3274,2023-08-29,home,431,2,Berlin
3275,2023-07-26,books,5,2,Warsaw
3276,2023-06-24,clothes,96,3,Moscow
3277,2023-08-17,toys,59,4,Minsk
3278,2023-05-09,clothes,51,4,Berlin
3279,2023-07-14,clothes,117,2,Moscow
3280,2023-06-07,clothes,62,4,Warsaw
3281,2023-04-25,books,35,3,Moscow
3282,2023-09-05,electronics,1557,3,Praga
3283,2023-09-20,toys,63,5,Minsk
3284,2023-08-01,electronics,758,4,Berlin
3285,2023-07-30,electronics,469,5,Praga
3286,2023-05-31,electronics,1636,1,Warsaw
3287,2023-07-09,clothes,194,3,Praga
3288,2023-05-21,home,112,2,Praga
3289,2023-07-07,clothes,38,3,Warsaw
3290,2023-08-15,clothes,110,1,Praga
3291,2023-04-02,electronics,1836,2,Berlin
3292,2023-04-05,clothes,56,4,Moscow
3293,2023-09-27,electronics,1842,4,Praga
3294,2023-06-25,home,141,3,Berlin
3295,2023-08-11,toys,61,2,Moscow
3296,2023-06-07,electronics,384,2,Moscow
3297,2023-04-09,home,265,5,Praga
3298,2023-07-02,toys,37,1,Berlin
3299,2023-08-28,books,40,4,Praga
3300,2023-09-02,electronics,571,3,Warsaw
3301,2023-08-16,electronics,1031,2,Moscow
3302,2023-08-03,books,22,4,Praga
3303,2023-05-31,books,29,3,Moscow
3304,2023-05-21,electronics,1642,4,Berlin
3305,2023-04-10,books,8,3,Minsk
3306,2023-08-12,clothes,97,4,Praga
3307,2023-06-01,toys,99,5,Praga
3308,2023-07-22,toys,17,1,Moscow
3309,2023-08-11,toys,24,4,Berlin
3310,2023-07-31,clothes,26,1,Warsaw
3311,2023-08-01,books,21,4,Berlin
3312,2023-06-02,home,391,2,Praga
3313,2023-07-20,books,26,5,Warsaw
3314,2023-06-28,electronics,775,5,Berlin
3315,2023-05-21,toys,21,1,Minsk
3316,2023-09-25,books,22,2,Moscow
3317,2023-08-10,home,361,3,Berlin
3318,2023-07-13,electronics,1397,5,Berlin
3319,2023-08-01,clothes,194,2,Minsk
3320,2023-05-18,clothes,120,2,Praga
3321,2023-05-02,home,65,1,Moscow
3322,2023-07-29,electronics,1932,2,Berlin
3323,2023-09-26,toys,11,2,Warsaw
3324,2023-09-27,books,32,3,Berlin
3325,2023-07-08,electronics,1472,1,Moscow
3326,2023-06-13,clothes,124,1,Berlin
3327,2023-05-04,home,231,2,Minsk
3328,2023-09-11,home,204,3,Berlin
3329,2023-06-09,books,35,4,Berlin
3330,2023-09-18,home,218,5,Warsaw
3331,2023-07-19,home,469,1,Minsk
3332,2023-04-16,electronics,1270,3,Minsk
3333,2023-05-29,toys,52,3,Berlin
3334,2023-09-28,books,5,2,Warsaw
3335,2023-04-19,electronics,1017,5,Berlin
3336,2023-07-04,toys,10,1,Berlin
3337,2023-07-22,electronics,1935,4,Moscow
3338,2023-05-11,electronics,1664,2,Moscow
3339,2023-06-20,home,193,1,Warsaw
3340,2023-09-22,toys,131,1,Praga
3341,2023-07-12,books,32,3,Moscow
3342,2023-05-24,books,26,5,Praga
3343,2023-09-30,toys,91,4,Minsk
3344,2023-07-04,home,327,5,Moscow
3345,2023-08-25,clothes,60,3,Moscow
3346,2023-06-01,electronics,1043,4,Warsaw
3347,2023-07-08,home,196,4,Praga
3348,2023-07-02,toys,98,2,Moscow
3349,2023-06-04,electronics,1913,4,Moscow
3350,2023-06-07,books,9,1,Warsaw
3351,2023-04-28,clothes,181,5,Warsaw
3352,2023-04-18,books,43,5,Praga
3353,2023-04-26,toys,132,2,Minsk
3354,2023-07-13,electronics,1809,4,Minsk
3355,2023-08-25,toys,16,3,Berlin
3356,2023-05-25,electronics,963,1,Moscow
3357,2023-07-28,home,406,2,Praga
3358,2023-08-02,clothes,130,4,Moscow
3359,2023-08-12,home,229,3,Praga
3360,2023-08-07,home,237,4,Praga
3361,2023-04-08,toys,61,2,Praga
3362,2023-05-21,clothes,43,3,Moscow
3363,2023-06-24,electronics,1249,3,Warsaw
3364,2023-04-25,electronics,1604,3,Moscow
3365,2023-09-22,books,30,3,Praga
3366,2023-09-30,electronics,1205,4,Berlin
3367,2023-06-22,toys,99,3,Minsk
3368,2023-07-02,home,427,4,Praga
3369,2023-07-26,home,59,3,Berlin
3370,2023-08-16,home,66,3,Warsaw
3371,2023-05-26,clothes,21,2,Praga
3372,2023-04-12,electronics,1847,4,Berlin
3373,2023-09-08,toys,36,4,Praga
3374,2023-07-29,clothes,90,5,Moscow
3375,2023-06-10,books,14,2,Berlin
3376,2023-04-17,toys,127,4,Moscow
3377,2023-07-31,toys,18,2,Moscow
3378,2023-08-02,toys,95,2,Berlin
3379,2023-04-10,home,72,2,Minsk
3380,2023-05-01,toys,82,1,Berlin
3381,2023-05-30,electronics,226,4,Minsk
3382,2023-06-09,toys,102,2,Praga
3383,2023-04-17,home,130,1,Praga
3384,2023-05-20,toys,93,1,Berlin
3385,2023-05-07,books,11,3,Praga
3386,2023-07-27,books,47,3,Warsaw
3387,2023-09-04,home,312,4,Moscow
3388,2023-09-07,electronics,291,3,Moscow
3389,2023-06-19,electronics,1050,4,Minsk
3390,2023-04-11,clothes,103,1,Praga
3391,2023-08-12,home,349,1,Minsk
3392,2023-08-01,toys,49,4,Moscow
3393,2023-05-05,home,184,3,Moscow
3394,2023-05-03,clothes,44,3,Praga
3395,2023-04-18,home,108,4,Warsaw
3396,2023-09-12,home,446,5,Warsaw
3397,2023-04-13,clothes,122,3,Praga
3398,2023-06-29,electronics,1565,2,Praga
3399,2023-07-19,toys,121,3,Minsk
3400,2023-04-01,clothes,105,5,Praga
3401,2023-06-02,books,38,1,Warsaw
3402,2023-05-04,electronics,261,1,Praga
3403,2023-07-12,books,12,1,Minsk
3404,2023-04-10,electronics,824,3,Minsk
3405,2023-08-06,toys,69,1,Minsk
3406,2023-04-07,toys,69,5,Minsk
3407,2023-05-26,home,411,5,Berlin
3408,2023-06-19,books,6,3,Praga
3409,2023-09-12,electronics,1929,2,Moscow
3410,2023-09-04,toys,100,3,Praga
3411,2023-04-12,clothes,33,1,Berlin
3412,2023-08-23,toys,57,3,Minsk
3413,2023-05-18,clothes,122,5,Berlin
3414,2023-04-26,electronics,444,3,Warsaw
3415,2023-07-21,toys,65,3,Warsaw
3416,2023-07-31,toys,21,2,Praga
3417,2023-04-12,electronics,1959,5,Praga
3418,2023-08-27,toys,64,4,Moscow
3419,2023-05-12,clothes,175,4,Moscow
3420,2023-05-31,toys,119,5,Warsaw
3421,2023-05-28,books,29,4,Minsk
3422,2023-09-29,home,53,1,Berlin
3423,2023-05-04,clothes,55,4,Moscow
3424,2023-04-07,books,7,1,Moscow
3425,2023-07-18,electronics,1992,5,Minsk
3426,2023-05-05,clothes,36,4,Minsk
3427,2023-04-15,home,248,4,Praga
3428,2023-04-25,home,367,1,Berlin
3429,2023-05-29,electronics,1271,1,Minsk
3430,2023-06-18,electronics,1285,3,Moscow
3431,2023-06-25,clothes,88,2,Moscow
3432,2023-08-12,toys,112,4,Warsaw
3433,2023-09-27,electronics,565,2,Minsk
3434,2023-06-27,toys,100,2,Praga
3435,2023-08-27,books,45,4,Berlin
3436,2023-06-10,home,279,1,Praga
3437,2023-07-30,toys,123,3,Moscow
3438,2023-07-02,home,227,5,Praga
3439,2023-07-05,toys,98,4,Moscow
3440,2023-05-02,books,30,4,Moscow
3441,2023-05-23,electronics,767,5,Moscow
3442,2023-05-29,books,18,2,Moscow
3443,2023-06-08,electronics,1493,3,Moscow
3444,2023-08-10,electronics,1429,2,Warsaw
3445,2023-06-25,home,330,5,Praga
3446,2023-04-18,books,40,5,Warsaw
3447,2023-06-20,toys,141,3,Warsaw
3448,2023-07-23,books,19,5,Minsk
3449,2023-04-24,home,337,5,Minsk
3450,2023-06-05,electronics,281,3,Minsk
3451,2023-08-19,home,383,4,Berlin
3452,2023-06-01,clothes,125,2,Minsk
3453,2023-05-24,clothes,39,4,Praga
3454,2023-08-21,toys,83,4,Warsaw
3455,2023-08-09,home,59,2,Praga
3456,2023-05-07,toys,132,4,Minsk
3457,2023-05-07,toys,43,3,Berlin
3458,2023-08-09,clothes,174,2,Berlin
3459,2023-05-05,toys,49,1,Warsaw
3460,2023-09-27,clothes,146,4,Praga
3461,2023-08-02,electronics,488,5,Moscow
3462,2023-09-03,home,120,2,Praga
3463,2023-04-18,toys,146,1,Minsk
3464,2023-07-31,clothes,163,5,Moscow
3465,2023-09-11,books,9,1,Berlin
3466,2023-09-08,toys,107,4,Warsaw
3467,2023-09-01,electronics,1630,5,Warsaw
3468,2023-05-18,electronics,1593,4,Berlin
3469,2023-09-15,books,29,5,Minsk
3470,2023-04-17,clothes,198,2,Berlin
3471,2023-09-15,toys,22,3,Minsk
3472,2023-08-13,clothes,147,3,Moscow
3473,2023-05-27,electronics,1119,1,Berlin
3474,2023-04-08,clothes,158,5,Minsk
3475,2023-08-06,electronics,763,4,Moscow
3476,2023-07-26,clothes,36,2,Berlin
3477,2023-05-26,books,41,2,Warsaw
3478,2023-08-04,home,62,2,Berlin
3479,2023-09-06,books,31,3,Praga
3480,2023-05-29,books,24,4,Berlin
3481,2023-05-28,home,402,2,Praga
3482,2023-08-18,home,411,2,Moscow
3483,2023-09-23,toys,105,1,Berlin
3484,2023-09-06,toys,17,5,Moscow
3485,2023-07-17,books,33,5,Moscow
3486,2023-06-13,books,44,5,Minsk
3487,2023-09-14,electronics,538,1,Moscow
3488,2023-08-26,electronics,1421,3,Moscow
3489,2023-07-10,toys,53,1,Berlin
3490,2023-05-18,toys,112,2,Berlin
3491,2023-06-10,electronics,1591,4,Warsaw
3492,2023-07-25,electronics,368,2,Minsk
3493,2023-09-29,clothes,168,2,Moscow
3494,2023-07-31,clothes,61,4,Minsk
3495,2023-06-17,electronics,401,5,Praga
3496,2023-04-29,clothes,176,1,Moscow
3497,2023-07-02,home,498,3,Minsk
3498,2023-06-12,toys,39,2,Warsaw
3499,2023-07-09,toys,35,2,Warsaw
3500,2023-09-23,electronics,636,3,Moscow
3501,2023-06-13,books,50,1,Praga
3502,2023-07-04,electronics,730,2,Warsaw
3503,2023-04-17,clothes,72,3,Warsaw
3504,2023-08-15,books,25,2,Praga
3505,2023-07-06,clothes,36,5,Minsk
3506,2023-09-09,home,479,5,Warsaw
3507,2023-09-20,clothes,123,2,Berlin
3508,2023-04-09,home,262,2,Warsaw
3509,2023-08-13,home,486,5,Minsk
3510,2023-08-22,clothes,124,2,Minsk
3511,2023-04-19,clothes,123,1,Moscow
3512,2023-08-12,home,241,1,Berlin
3513,2023-07-23,books,49,4,Minsk
3514,2023-08-17,home,226,1,Praga
3515,2023-08-03,toys,133,2,Berlin
3516,2023-05-31,home,130,2,Berlin
3517,2023-05-12,books,5,3,Praga
3518,2023-04-13,toys,46,1,Warsaw
3519,2023-08-18,electronics,1600,5,Praga
3520,2023-06-24,electronics,353,5,Praga
3521,2023-04-20,books,6,4,Warsaw
3522,2023-05-20,home,108,3,Warsaw
3523,2023-09-11,clothes,137,5,Warsaw
3524,2023-07-01,books,9,4,Warsaw
3525,2023-06-27,toys,46,1,Warsaw
3526,2023-06-08,toys,40,3,Praga
3527,2023-05-07,electronics,1427,3,Moscow
3528,2023-08-18,toys,108,2,Moscow
3529,2023-07-08,books,34,1,Minsk
3530,2023-08-03,toys,15,3,Moscow
3531,2023-09-15,books,19,4,Moscow
3532,2023-05-24,clothes,162,5,Praga
3533,2023-08-08,electronics,1412,1,Warsaw
3534,2023-09-25,toys,25,1,Warsaw
3535,2023-05-11,books,24,3,Praga
3536,2023-05-15,home,382,3,Moscow
3537,2023-07-12,electronics,1523,3,Praga
3538,2023-07-15,clothes,189,4,Minsk
3539,2023-08-15,books,50,2,Warsaw
3540,2023-08-06,clothes,114,3,Berlin
3541,2023-06-25,clothes,181,2,Minsk
3542,2023-05-17,toys,73,2,Minsk
3543,2023-04-05,toys,140,1,Praga
3544,2023-04-01,books,13,5,Moscow
3545,2023-05-14,home,252,5,Warsaw
3546,2023-08-28,books,29,4,Berlin
3547,2023-05-08,home,347,4,Minsk
3548,2023-04-19,clothes,193,5,Berlin
3549,2023-09-06,electronics,1296,5,Moscow
3550,2023-07-24,books,24,1,Moscow
3551,2023-06-26,books,25,1,Berlin
3552,2023-09-17,home,455,5,Warsaw
3553,2023-08-01,clothes,176,3,Moscow
3554,2023-06-21,clothes,82,3,Berlin
3555,2023-09-01,home,378,1,Minsk
3556,2023-08-19,clothes,80,2,Berlin
3557,2023-05-28,toys,73,5,Berlin
3558,2023-08-24,electronics,1036,4,Praga
3559,2023-06-06,books,44,3,Moscow
3560,2023-07-31,electronics,402,2,Warsaw
3561,2023-06-26,books,5,3,Warsaw
3562,2023-08-09,toys,115,2,Praga
3563,2023-05-25,clothes,84,5,Warsaw
3564,2023-06-28,home,171,5,Berlin
3565,2023-05-28,toys,71,5,Praga
3566,2023-06-02,electronics,1405,1,Minsk
3567,2023-06-30,home,152,2,Moscow
3568,2023-05-22,clothes,79,4,Moscow
3569,2023-08-04,toys,55,4,Moscow
3570,2023-04-24,home,310,5,Berlin
3571,2023-06-11,toys,122,4,Minsk
3572,2023-04-09,toys,79,3,Praga
3573,2023-07-19,clothes,179,2,Praga
3574,2023-09-12,books,15,2,Moscow
3575,2023-07-03,home,187,2,Minsk
3576,2023-07-26,clothes,186,3,Minsk
3577,2023-06-22,toys,107,1,Minsk
3578,2023-09-28,clothes,50,3,Warsaw
3579,2023-06-19,books,16,2,Warsaw
3580,2023-08-30,home,292,2,Moscow
3581,2023-08-27,books,48,2,Minsk
3582,2023-07-09,electronics,1559,4,Minsk
3583,2023-05-10,home,471,1,Praga
3584,2023-07-12,books,7,3,Praga
3585,2023-06-01,toys,61,2,Moscow
3586,2023-06-08,home,182,5,Minsk
3587,2023-08-20,home,444,1,Moscow
3588,2023-07-18,clothes,44,5,Praga
3589,2023-09-17,toys,44,1,Praga
3590,2023-09-25,electronics,874,2,Warsaw
3591,2023-04-04,books,26,1,Moscow
3592,2023-06-11,clothes,184,1,Moscow
3593,2023-04-17,books,26,2,Minsk
3594,2023-07-23,electronics,1662,5,Minsk
3595,2023-06-24,electronics,914,5,Warsaw
3596,2023-05-27,home,145,4,Berlin
3597,2023-07-16,electronics,682,5,Berlin
3598,2023-05-18,books,35,5,Berlin
3599,2023-09-19,toys,126,1,Moscow
3600,2023-09-20,toys,29,4,Moscow
3601,2023-07-26,home,155,2,Praga
3602,2023-09-08,books,38,2,Moscow
3603,2023-05-01,books,8,3,Moscow
3604,2023-07-21,electronics,1753,4,Moscow
3605,2023-05-17,books,8,1,Warsaw
3606,2023-08-12,clothes,39,3,Moscow
3607,2023-07-17,electronics,321,3,Minsk
3608,2023-06-11,clothes,156,2,Minsk
3609,2023-06-10,home,129,5,Praga
3610,2023-09-09,toys,111,1,Warsaw
3611,2023-07-17,home,74,4,Minsk
3612,2023-05-23,toys,68,3,Warsaw
3613,2023-08-20,home,350,1,Warsaw
3614,2023-04-16,books,45,2,Praga
3615,2023-09-18,clothes,57,3,Warsaw
3616,2023-07-25,toys,126,3,Moscow
3617,2023-06-12,electronics,1350,2,Warsaw
3618,2023-06-13,clothes,168,2,Praga
3619,2023-06-20,electronics,598,2,Praga
3620,2023-04-12,clothes,22,1,Praga
3621,2023-08-06,clothes,56,1,Minsk
3622,2023-06-09,home,422,1,Moscow
3623,2023-08-25,toys,25,5,Minsk
3624,2023-05-11,toys,18,3,Berlin
3625,2023-09-28,clothes,26,1,Moscow
3626,2023-09-04,books,18,5,Warsaw
3627,2023-05-29,books,10,3,Praga
3628,2023-06-28,electronics,1948,1,Berlin
3629,2023-04-24,electronics,1750,2,Moscow
3630,2023-08-22,home,485,4,Minsk
3631,2023-09-27,clothes,91,1,Praga
3632,2023-06-19,electronics,559,4,Minsk
3633,2023-08-12,electronics,1352,1,Moscow
3634,2023-09-12,clothes,115,2,Moscow
3635,2023-08-10,home,171,4,Berlin
3636,2023-07-01,electronics,1464,5,Warsaw
3637,2023-09-13,home,164,2,Minsk
3638,2023-09-16,toys,89,4,Berlin
3639,2023-07-01,home,312,4,Praga
3640,2023-06-20,books,11,2,Warsaw
3641,2023-08-20,books,6,2,Berlin
3642,2023-06-10,home,352,2,Minsk
3643,2023-09-26,books,18,3,Moscow
3644,2023-06-04,toys,40,5,Praga
3645,2023-05-22,clothes,69,1,Minsk
3646,2023-04-30,books,45,4,Warsaw
3647,2023-07-08,books,18,1,Warsaw
3648,2023-09-05,home,438,2,Moscow
3649,2023-07-07,toys,14,5,Moscow
3650,2023-05-12,clothes,176,5,Praga
3651,2023-08-17,home,252,3,Praga
3652,2023-04-27,home,310,2,Moscow
3653,2023-08-30,toys,122,4,Moscow
3654,2023-09-14,clothes,137,3,Warsaw
3655,2023-06-11,toys,105,2,Moscow
3656,2023-04-18,clothes,55,3,Berlin
3657,2023-06-16,toys,88,1,Minsk
3658,2023-05-15,home,324,2,Moscow
3659,2023-07-24,home,497,4,Praga
